,NASDAQ 100,NASDAQ 100,NASDAQ 100,NASDAQ 100,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,RUSSELL 2000,SP 500,SP 500,SP 500,SP 500
,Close,SMA Fast,SMA Slow,Signal,Close,SMA Fast,SMA Slow,Signal,Close,SMA Fast,SMA Slow,Signal
Date,,,,,,,,,,,,
2016-11-08,4804.919921875,4802.570670572916,4724.109228515625,1,1195.1400146484375,1194.9973225911458,1212.2055993652343,1,2139.56005859375,2126.7259765625,2146.442492675781,-1
2016-11-09,4825.18017578125,4801.80869140625,4728.359428710937,1,1232.1600341796875,1195.631990559896,1212.9502001953124,1,2163.260009765625,2127.9906412760415,2147.2425927734375,-1
2016-11-10,4747.02978515625,4796.0966796875,4731.695727539062,1,1251.6099853515625,1197.7533203125,1213.9276000976563,1,2167.47998046875,2129.73330078125,2148.0283935546877,-1
2016-11-11,4751.9501953125,4789.43603515625,4735.1679296875,1,1282.3800048828125,1202.0386555989583,1215.261700439453,1,2164.449951171875,2131.2859700520835,2148.8183935546876,-1
2016-11-14,4702.0400390625,4775.5740234375,4737.513530273438,1,1298.5999755859375,1206.8486572265624,1216.5255004882813,1,2164.199951171875,2132.1439615885415,2149.3271923828124,-1
2016-11-15,4764.47021484375,4767.10869140625,4742.30123046875,1,1302.1400146484375,1212.5846598307292,1218.2715002441407,1,2180.389892578125,2134.6259602864584,2150.756990966797,-1
2016-11-16,4792.27001953125,4762.554036458333,4748.213432617187,1,1302.199951171875,1219.0813232421874,1220.3969995117188,1,2176.93994140625,2137.1266276041665,2152.5209899902343,-1
2016-11-17,4826.58984375,4761.8966796875,4753.57462890625,1,1309.47998046875,1227.0499918619792,1222.418798828125,1,2187.1201171875,2140.731966145833,2154.0312915039062,-1
2016-11-18,4808.0400390625,4762.060026041667,4758.007626953125,1,1315.6400146484375,1235.5853271484375,1224.2589990234376,1,2181.89990234375,2144.431298828125,2155.1425903320314,-1
2016-11-21,4859.0,4765.90869140625,4762.420625,1,1322.22998046875,1244.3079915364583,1225.9620983886718,1,2198.179931640625,2149.23330078125,2156.1357885742186,-1
2016-11-22,4873.83984375,4773.0353515625,4766.784521484375,1,1334.3399658203125,1254.7346598307292,1227.7377978515624,1,2202.93994140625,2155.314632161458,2157.1356884765623,-1
2016-11-23,4853.85986328125,4781.498665364584,4771.215620117187,1,1342.0899658203125,1266.7059895833333,1229.764197998047,1,2204.719970703125,2162.43330078125,2158.2973876953124,-1
2016-11-25,4870.02001953125,4794.22666015625,4775.468818359375,1,1347.199951171875,1279.3933186848958,1231.7628979492188,1,2213.35009765625,2170.7459798177083,2159.4335888671876,-1
2016-11-28,4857.02001953125,4807.3306640625,4779.443217773438,1,1329.8299560546875,1290.485986328125,1233.5635974121094,1,2201.719970703125,2178.515315755208,2160.471789550781,-1
2016-11-29,4873.2099609375,4813.962662760417,4782.89171875,1,1328.219970703125,1299.5506510416667,1235.072197265625,1,2204.659912109375,2183.39130859375,2161.2193896484373,-1
2016-11-30,4810.81005859375,4814.355338541666,4785.4527197265625,1,1322.3399658203125,1308.0306477864583,1236.3952966308593,1,2198.81005859375,2187.34130859375,2161.8358911132814,-1
2016-12-01,4734.10009765625,4808.283333333334,4787.017622070312,1,1313.800048828125,1313.4733154296875,1237.4743969726562,1,2191.080078125,2189.195979817708,2162.22529296875,-1
2016-12-02,4739.3701171875,4807.772688802083,4788.753623046875,1,1314.25,1317.64931640625,1238.6052966308594,1,2191.949951171875,2190.8273111979165,2162.6204931640623,-1
2016-12-05,4778.14013671875,4809.518684895834,4790.570122070312,1,1337.7900390625,1321.3433186848958,1239.9614965820313,1,2204.7099609375,2193.5113118489585,2163.0300927734374,-1
2016-12-06,4788.669921875,4815.294010416666,4792.558520507812,1,1352.6700439453125,1324.9479899088542,1241.435096435547,1,2212.22998046875,2196.713313802083,2163.5349926757813,-1
2016-12-07,4851.93994140625,4821.125325520833,4794.881118164062,1,1364.510009765625,1329.1059895833334,1243.0010961914063,1,2241.35009765625,2200.7773274739584,2164.2795947265627,-1
2016-12-08,4859.18994140625,4825.586653645833,4797.440219726563,1,1386.3699951171875,1334.7173258463542,1244.8602966308595,1,2246.18994140625,2205.393994140625,2165.1036938476564,-1
2016-12-09,4895.89990234375,4830.20732421875,4799.827216796875,1,1388.0699462890625,1339.9566569010417,1246.6435961914062,1,2259.530029296875,2210.2213216145833,2165.9687939453124,-1
2016-12-12,4874.2998046875,4834.624641927084,4802.1000146484375,1,1373.1400146484375,1343.789990234375,1248.336396484375,1,2256.9599609375,2215.2253255208334,2166.8866943359376,-1
2016-12-13,4935.83984375,4839.747298177083,4804.79771484375,1,1373.530029296875,1347.2099934895834,1249.9427966308594,1,2271.719970703125,2220.127994791667,2167.85359375,-1
2016-12-14,4921.22021484375,4842.905989583333,4807.350615234375,1,1356.02001953125,1348.6553304036458,1251.4047973632812,-1,2253.280029296875,2223.4840006510417,2168.7015942382814,-1
2016-12-15,4933.41015625,4848.209342447916,4809.963618164063,1,1366.4100341796875,1350.2766682942708,1252.9002978515625,-1,2262.030029296875,2227.3046712239584,2169.6300952148435,-1
2016-12-16,4914.85986328125,4851.198665364584,4812.08341796875,1,1364.18994140625,1351.409334309896,1254.3528967285156,-1,2258.070068359375,2230.2860026041667,2170.5449951171877,-1
2016-12-19,4934.85009765625,4856.387337239584,4814.217817382812,1,1371.6800537109375,1354.1993408203125,1255.896397705078,-1,2262.530029296875,2234.3400065104165,2171.4696948242185,-1
2016-12-20,4953.7998046875,4861.759993489583,4816.453515625,1,1383.9599609375,1357.9153401692708,1257.5365979003907,-1,2270.760009765625,2238.7466796875,2172.4412939453123,-1
2016-12-21,4948.91015625,4870.966666666666,4818.382216796875,1,1375.18994140625,1361.438671875,1259.0972973632813,-1,2265.179931640625,2243.171337890625,2173.3846923828123,-1
2016-12-22,4934.39013671875,4884.3193359375,4820.5340185546875,1,1362.6600341796875,1364.6960042317708,1260.7003979492188,-1,2260.9599609375,2247.8299967447915,2174.4239916992187,-1
2016-12-23,4940.02001953125,4897.69599609375,4822.59091796875,1,1371.510009765625,1368.513338216146,1262.2881982421875,-1,2263.7900390625,2252.6193359375,2175.4239916992187,-1
2016-12-27,4965.81005859375,4910.20732421875,4824.81091796875,1,1377.7099609375,1371.174666341146,1263.9276977539062,-1,2268.8798828125,2256.8973307291667,2176.470290527344,-1
2016-12-28,4926.2900390625,4919.381998697917,4826.16171875,1,1360.8299560546875,1371.718660481771,1265.2229968261718,-1,2249.919921875,2259.4099934895835,2177.1407885742187,-1
2016-12-29,4918.27978515625,4923.804654947917,4827.497114257812,1,1363.1800537109375,1371.6299967447917,1266.5505969238282,-1,2249.260009765625,2259.937320963542,2177.8244897460936,-1
2016-12-30,4863.6201171875,4924.1,4828.175815429688,1,1357.1300048828125,1369.6806640625,1267.8044970703124,-1,2238.830078125,2259.4466634114583,2178.395390625,-1
2017-01-03,4911.330078125,4925.128678385417,4829.45521484375,1,1365.489990234375,1368.1753336588542,1269.2266967773437,-1,2257.830078125,2259.3333333333335,2179.2187915039062,-1
2017-01-04,4937.2099609375,4929.322688802084,4830.794213867188,1,1387.949951171875,1369.1626627604167,1270.8149963378905,-1,2270.75,2260.2526692708334,2180.0683911132815,-1
2017-01-05,4964.9501953125,4931.26337890625,4832.372915039063,1,1371.93994140625,1369.0566569010416,1272.2361962890625,-1,2269.0,2260.071337890625,2180.917890625,-1
2017-01-06,5007.080078125,4936.987369791666,4834.172514648438,1,1367.280029296875,1369.80732421875,1273.4903967285156,-1,2276.97998046875,2261.651334635417,2181.78619140625,-1
2017-01-09,5024.89990234375,4943.086686197917,4836.449614257813,1,1357.489990234375,1369.2126546223958,1274.7539965820313,-1,2268.89990234375,2262.109326171875,2182.69369140625,-1
2017-01-10,5035.169921875,4951.107356770834,4838.746811523438,1,1370.9000244140625,1369.6599934895833,1276.1861962890625,-1,2268.89990234375,2262.8313151041666,2183.560490722656,-1
2017-01-11,5050.2099609375,4958.798014322917,4841.162109375,1,1373.300048828125,1369.7679931640625,1277.5506970214844,-1,2275.320068359375,2263.683984375,2184.4434912109373,-1
2017-01-12,5041.43017578125,4964.6400390625,4843.515009765625,1,1361.0699462890625,1368.2419921875,1278.7936962890626,-1,2270.43994140625,2263.662646484375,2185.309189453125,-1
2017-01-13,5059.509765625,4972.013346354167,4846.024506835937,1,1372.050048828125,1368.032666015625,1280.116796875,-1,2274.639892578125,2264.293310546875,2186.229189453125,-1
2017-01-17,5044.64990234375,4979.363997395833,4848.286206054688,1,1352.3199462890625,1367.3433268229167,1281.1541967773437,-1,2267.889892578125,2264.755305989583,2187.0390893554686,-1
2017-01-18,5055.85009765625,4987.086002604166,4851.0098046875,1,1358.56005859375,1366.4799967447916,1282.3672973632813,-1,2271.889892578125,2265.2952962239583,2188.0035888671873,-1
2017-01-19,5051.169921875,4992.77666015625,4853.767202148438,1,1345.739990234375,1364.3486653645834,1283.424697265625,-1,2263.68994140625,2264.9493001302085,2188.915788574219,-1
2017-01-20,5063.2001953125,5001.90400390625,4856.5623046875,1,1351.8499755859375,1363.75,1284.5628967285156,-1,2271.31005859375,2266.375309244792,2189.9384887695314,-1
2017-01-23,5065.7001953125,5011.73203125,4859.308408203125,1,1347.8399658203125,1362.7273274739584,1285.5918969726563,-1,2265.199951171875,2267.4379720052084,2190.786689453125,-1
2017-01-24,5101.06005859375,5027.561360677083,4862.559106445313,1,1369.2099609375,1363.5326578776042,1286.8236962890626,-1,2280.070068359375,2270.1873046875,2191.826188964844,-1
2017-01-25,5151.47021484375,5043.570703125,4866.363310546875,1,1382.43994140625,1364.6626546223958,1288.248995361328,-1,2298.3701171875,2272.8899739583335,2193.100390625,-1
2017-01-26,5156.919921875,5058.218033854167,4870.093110351562,1,1375.5999755859375,1363.8393229166666,1289.6069946289062,-1,2296.679931640625,2274.6186360677084,2194.3585888671873,-1
2017-01-27,5168.06005859375,5071.75869140625,4873.78630859375,1,1370.699951171875,1363.7566569010417,1290.7956945800781,-1,2294.68994140625,2276.331298828125,2195.5056884765627,-1
2017-01-30,5129.330078125,5079.90869140625,4876.78451171875,1,1352.3299560546875,1362.7599853515626,1291.7852941894532,-1,2280.89990234375,2276.592626953125,2196.4498876953126,-1
2017-01-31,5116.77001953125,5086.033365885417,4879.63361328125,1,1361.8199462890625,1363.0486490885417,1292.7933935546876,-1,2278.8701171875,2277.2573079427084,2197.376989746094,-1
2017-02-01,5152.68994140625,5093.868033854166,4883.120512695313,1,1361.22998046875,1362.4039794921875,1293.8220935058594,-1,2279.550048828125,2277.967317708333,2198.359489746094,-1
2017-02-02,5147.7001953125,5100.3673828125,4887.782114257812,1,1357.4300537109375,1361.3459798177084,1295.2042944335938,-1,2280.85009765625,2278.335986328125,2199.889890136719,-1
2017-02-03,5161.60009765625,5108.3787109375,4891.751616210938,1,1377.8399658203125,1362.4639811197917,1296.623994140625,-1,2297.419921875,2280.1346516927083,2201.2736889648436,-1
2017-02-06,5167.9599609375,5115.608723958333,4896.20271484375,1,1366.6600341796875,1362.104646809896,1298.1673950195313,-1,2292.56005859375,2281.3293294270834,2202.929089355469,-1
2017-02-07,5185.8798828125,5125.024055989584,4900.6009130859375,1,1361.06005859375,1362.6873209635417,1299.6620959472657,-1,2293.080078125,2283.0086751302083,2204.6021899414063,-1
2017-02-08,5196.580078125,5134.4060546875,4904.36771484375,1,1358.739990234375,1362.69931640625,1300.979295654297,-1,2294.669921875,2284.52734375,2206.0762890625,-1
2017-02-09,5212.16015625,5145.138736979166,4908.308818359375,1,1378.530029296875,1364.8853190104167,1302.5167956542969,-1,2307.8701171875,2287.472688802083,2207.763391113281,-1
2017-02-10,5226.68994140625,5156.038053385417,4912.61501953125,-1,1388.8399658203125,1367.351318359375,1304.0798950195312,-1,2316.10009765625,2290.45869140625,2209.5331909179686,-1
2017-02-13,5256.81982421875,5168.779361979166,4917.131015625,-1,1392.3800048828125,1370.320654296875,1305.7203955078126,-1,2328.25,2294.6620279947915,2211.4180908203125,-1
2017-02-14,5271.06982421875,5180.113346354166,4921.304213867187,-1,1396.6500244140625,1372.149991861979,1307.236495361328,-1,2337.580078125,2298.496028645833,2213.1626904296877,-1
2017-02-15,5302.39013671875,5190.174674479166,4925.414516601562,-1,1404.2099609375,1373.6013264973958,1308.6441955566406,-1,2349.25,2301.8880208333335,2214.883391113281,-1
2017-02-16,5300.64013671875,5199.756022135417,4929.83181640625,-1,1399.1300048828125,1375.1699951171875,1310.0892956542968,-1,2347.219970703125,2305.257356770833,2216.70869140625,-1
2017-02-17,5324.72021484375,5210.200032552083,4934.907319335937,-1,1399.8599853515625,1377.1139973958334,1311.67849609375,-1,2351.159912109375,2309.022021484375,2218.7592895507814,-1
2017-02-21,5350.72998046875,5224.960026041666,4939.74751953125,-1,1410.3399658203125,1380.9813313802083,1313.318095703125,-1,2365.3798828125,2314.654020182292,2220.8137890625,-1
2017-02-22,5352.1298828125,5240.65068359375,4944.516118164062,-1,1403.8599853515625,1383.7840006510417,1314.7999951171876,-1,2362.820068359375,2320.25068359375,2222.728288574219,-1
2017-02-23,5332.3701171875,5252.629361979167,4949.456821289063,-1,1394.6199951171875,1386.0100016276042,1316.3686950683593,-1,2363.81005859375,2325.868017578125,2224.855090332031,-1
2017-02-24,5343.31005859375,5265.67001953125,4954.132919921875,-1,1394.52001953125,1388.482666015625,1317.7973950195312,-1,2367.340087890625,2331.6340169270834,2226.845791015625,-1
2017-02-27,5347.5498046875,5278.066666666667,4958.942119140625,-1,1407.969970703125,1390.4913330078125,1319.4192944335937,-1,2369.75,2336.456022135417,2228.9312915039063,-1
2017-02-28,5330.31005859375,5288.890006510416,4963.650517578125,-1,1386.6800537109375,1391.8260009765625,1320.8882946777344,-1,2363.639892578125,2341.194677734375,2231.0627905273436,-1
2017-03-01,5390.990234375,5302.564029947916,4968.782919921875,-1,1413.6400146484375,1395.3313313802084,1322.5409948730469,-1,2395.9599609375,2348.0533365885417,2233.4250903320312,-1
2017-03-02,5363.259765625,5313.676009114583,4973.676318359375,-1,1395.6700439453125,1397.7933349609375,1324.0352954101563,-1,2381.919921875,2353.8700032552083,2235.636589355469,-1
2017-03-03,5373.47998046875,5324.4306640625,4978.76591796875,-1,1394.1300048828125,1398.8333333333333,1325.6109948730468,-1,2383.1201171875,2358.886669921875,2237.930390625,-1
2017-03-06,5360.31005859375,5333.338671875,4983.431318359375,-1,1384.25,1398.5273356119792,1326.9458947753906,-1,2375.31005859375,2362.8340006510416,2240.046892089844,-1
2017-03-07,5351.27978515625,5339.636002604167,4988.7250146484375,-1,1374.8800048828125,1397.3606689453125,1328.418494873047,-1,2368.389892578125,2365.5099934895834,2242.3634912109374,-1
2017-03-08,5359.81005859375,5345.552018229167,4994.126713867187,-1,1366.0400390625,1395.3200032552083,1329.8065954589845,-1,2362.97998046875,2367.2033203125,2244.601491699219,-1
2017-03-09,5363.97998046875,5349.6580078125,4999.7355126953125,-1,1360.1199951171875,1392.3806722005208,1331.2502954101562,-1,2364.8701171875,2368.244661458333,2246.9246923828123,-1
2017-03-10,5385.89990234375,5355.3419921875,5005.509711914063,-1,1365.260009765625,1390.1226725260417,1332.7787951660157,-1,2372.60009765625,2369.936669921875,2249.3208935546877,-1
2017-03-13,5394.56982421875,5359.9986328125,5011.4937109375,-1,1370.280029296875,1388.1506754557292,1334.3801953125,-1,2373.469970703125,2371.424007161458,2251.7905932617186,-1
2017-03-14,5382.169921875,5362.09462890625,5016.918208007813,-1,1362.3800048828125,1384.9533447265626,1335.8309948730468,-1,2365.449951171875,2371.428678385417,2254.049091796875,-1
2017-03-15,5416.25,5366.369303385417,5022.714609375,-1,1382.8299560546875,1383.5513427734375,1337.4328942871093,-1,2385.260009765625,2372.9246744791667,2256.4587915039065,-1
2017-03-16,5412.080078125,5371.68330078125,5028.508310546875,-1,1386.030029296875,1382.9786783854167,1339.0952941894532,-1,2381.3798828125,2374.09599609375,2258.859189453125,-1
2017-03-17,5408.759765625,5376.046614583333,5034.0773095703125,-1,1391.52001953125,1382.7786783854167,1340.8294946289063,-1,2378.25,2374.8233235677085,2261.230090332031,-1
2017-03-20,5413.31005859375,5380.430631510417,5039.110708007813,-1,1384.0999755859375,1381.187345377604,1342.405994873047,-1,2373.469970703125,2375.071321614583,2263.4514892578127,-1
2017-03-21,5332.52978515625,5380.57861328125,5043.52150390625,-1,1346.550048828125,1378.51201171875,1343.7104956054689,-1,2344.02001953125,2373.763330078125,2265.460090332031,-1
2017-03-22,5367.5498046875,5379.01591796875,5048.591103515625,-1,1345.5999755859375,1373.9760091145833,1345.1189953613282,-1,2348.449951171875,2370.59599609375,2267.550290527344,-1
2017-03-23,5355.14013671875,5378.474609375,5053.778002929687,-1,1353.4300537109375,1371.160009765625,1346.7537963867187,-1,2345.9599609375,2368.198665364583,2269.6794897460936,-1
2017-03-24,5364.0,5377.842610677083,5059.362104492187,-1,1354.6400146484375,1368.52734375,1348.4240966796874,-1,2343.97998046875,2365.589322916667,2271.8551904296874,-1
2017-03-27,5374.27001953125,5378.773274739583,5065.092104492188,-1,1357.3199462890625,1366.7320068359375,1350.0833959960937,-1,2341.590087890625,2363.3413248697916,2274.009592285156,-1
2017-03-28,5407.2099609375,5382.501953125,5071.4948046875,-1,1367.260009765625,1366.2240071614583,1351.9765966796874,-1,2358.570068359375,2362.686669921875,2276.4780932617186,-1
2017-03-29,5430.27001953125,5387.199283854166,5078.5284033203125,-1,1371.6400146484375,1366.5973388671875,1354.0677966308594,-1,2361.1298828125,2362.563330078125,2279.109992675781,-1
2017-03-30,5439.740234375,5392.249967447917,5086.1348046875,-1,1382.3499755859375,1368.0793375651042,1356.3223962402344,-1,2368.06005859375,2362.7759928385417,2281.903994140625,-1
2017-03-31,5436.22998046875,5395.605305989583,5093.892504882812,-1,1385.9200439453125,1369.4566731770833,1358.547197265625,-1,2362.719970703125,2362.1173177083333,2284.67939453125,-1
2017-04-03,5432.2001953125,5398.113997395833,5100.47720703125,-1,1369.6700439453125,1369.4160074869792,1360.3213977050782,-1,2358.840087890625,2361.1419921875,2286.9525952148438,-1
2017-04-04,5440.41015625,5401.9966796875,5106.832109375,-1,1368.1800537109375,1369.8026774088542,1362.0517980957031,-1,2360.159912109375,2360.7893229166666,2289.15859375,-1
2017-04-05,5418.52001953125,5402.148014322916,5112.7655078125,-1,1352.1400146484375,1367.756681315104,1363.2515979003906,-1,2352.949951171875,2358.635319010417,2291.0554931640627,-1
2017-04-06,5420.8798828125,5402.73466796875,5119.504008789063,-1,1364.4300537109375,1366.3166829427084,1364.3797985839844,-1,2357.489990234375,2357.042659505208,2292.9555932617186,-1
